Customer.ID,Years.customer,Months.customer,Minutes.in.2018,Minutes.onnet,Minutes.offnet,Number.of.SMS,KBs.used,Total.Unique.Calls,Previous.provider,Churn.Status,Customer.Age,Customer.Municipality,Latitude,Longitude,Province,LoginsSite.Last.Month,LoginsSite.Last.6Months,EndSubscription,Total.Call.centre.complaint.calls,MonthlySubscriptionPrice
ADF1430,1974,65.8,6285.3,670.0714548999999,5615.228545,8,4177100.395,16,Ben,0,63,Wormerland,52.507274699999996,4.8527996,Noord-Holland,7,11,5,2,36.8423004209126
ADF1608,107,3.57,629.46,197.1538962,432.30610379999996,30,669.2129,27,Vodafone,1,50,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,9,12,4,1,33.5336156914308
ADF1498,2300,76.67,7218.972,1924.0064920000002,5294.965508,23,3194449.683,725,TELE2,0,19,Emmen,52.71323670000001,6.9557766,Drenthe,7,13,2,3,12.2793688034468
ADF0525,3850,128.33,1350.5496,849.4147222000001,501.13487779999997,34,202.6494,51,TELE2,1,76,Haarlem,52.3873878,4.6462194000000006,Noord-Holland,6,8,2,1,41.097541415392
ADF1431,1102,36.73,6295.1424,1664.882615,4630.259785,29,905747.2099,781,Telfort,0,27,Zuidhorn,53.24314820000001,6.4081044,Groningen,5,12,6,2,14.4348655858784
ADF1555,116,3.87,135.48,84.02527803,51.45472197,7,7.0996,1,KPN,1,49,Zoetermeer,52.060669,4.494025,Zuid-Holland,9,16,3,2,26.8187482790943
ADF1707,565,18.83,5333.2464,4122.701773,1210.544627,19,179826.9209,478,TELE2,1,22,'s-Hertogenbosch,51.6978162,5.3036748,Noord-Brabant,8,9,3,1,6.88917019182605
ADF0134,2245,74.83,16570.8,1635.210618,14935.589380000001,27,1276707.515,76,0,1,50,Hof van Twente,52.2414268,6.5915549,Overijssel,8,14,4,1,9.76972302908401
ADF1562,1391,46.37,204.204,58.581188100000006,145.6228119,4,1579.3291,7,TELE2,1,41,Tiel,51.887617600000006,5.4278765,Gelderland,6,10,7,1,26.8559449502821
ADF1879,5451,181.7,1048.62,686.9024551,361.71754489999995,29,72.1592,23,Vodafone,0,40,Albrandswaard,51.858068100000004,4.423187400000001,Zuid-Holland,6,13,2,2,24.700151275412196
ADF0065,597,19.9,4583.52,2321.964736,2261.555264,89,314353.6328,82,T-Mobile,0,86,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,6,12,5,1,33.4544863476266
ADF0407,460,15.33,336.36,76.62342481,259.7365752,33,337.5703,4,Vodafone,1,36,Arnhem,51.9851034,5.898729599999999,Gelderland,6,10,4,1,31.455751243208
ADF1496,151,5.03,7149.24,2278.8952329999997,4870.3447670000005,23,48385.6914,662,T-Mobile,0,30,Ridderkerk,51.8702526,4.6022335,Zuid-Holland,5,10,5,2,24.2340953796167
ADF1848,594,19.8,31326.9,4703.188015,26623.71199,20,694552.8369,424,Ben,1,22,Elburg,52.4492631,5.8345193,Gelderland,9,12,4,1,33.5604305954047
ADF1742,3611,120.37,6493.5,2196.385356,4297.114643999999,56,1242062.572,97,TELE2,1,58,Bronckhorst,52.0755954,6.1808917999999995,Gelderland,6,12,1,2,19.709077977102602
ADF1497,147,4.9,7203.432,2476.230875,4727.201125,0,4512623.857,42,KPN,0,77,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,9,12,4,1,32.3034778609736
ADF0497,2297,76.57,993.18,691.1889348,301.9910652,8,157266.4355,11,Vodafone,1,36,Terneuzen,51.332285399999996,3.8324265,Zeeland,3,12,4,2,6.7465312918504
ADF1346,3809,126.97,5400.18,2497.292519,2902.8874809999998,6,435275.586,93,KPN,0,33,Alkmaar,52.6323813,4.7533754,Noord-Holland,6,12,2,1,3.80886687014223
ADF1694,4156,138.53,4800.9,2433.8108190000003,2367.089181,20,266728.0674,415,Ben,1,21,Delft,52.011576899999994,4.3570677,Zuid-Holland,5,10,2,1,17.0751086782935
ADF0507,2144,71.47,1159.3319999999999,612.5603683999999,546.7716316000001,18,3.3867,14,TELE2,1,79,Stichtse Vecht,52.142055,5.039422,Utrecht,7,13,3,1,29.691717626579102
ADF0137,987,32.9,23085.0,8977.758587999999,14107.241409999999,156,370332.6133,544,Ben,1,43,Wijchen,51.8136739,5.7528948,Gelderland,4,11,6,1,6.04066943789202
ADF1384,115,3.83,5764.116,3809.051337,1955.0646629999999,0,1349121.636,689,Telfort,0,49,Zeist,52.0906015,5.2332526,Utrecht,6,10,3,6,18.8032776623018
ADF1779,1575,52.5,7990.3632,1461.931341,6528.431859,5,4582887.011,58,KPN,1,36,Wormerland,52.507274699999996,4.8527996,Noord-Holland,7,18,3,1,8.35276248547928
ADF0502,122,4.07,1091.208,563.6213777,527.5866223,2,240273.6006,19,T-Mobile,1,49,Harlingen,53.1746381,5.4251517,Friesland,4,13,4,2,33.9205256060371
ADF0337,144,4.8,6429.491999999999,1092.593583,5336.898417,10,5393514.878,19,TELE2,0,34,Hoogeveen,52.72861579999999,6.4901002,Drenthe,7,16,3,1,55.4449302666778
ADF1606,3319,110.63,616.188,141.9506728,474.2373272,24,245.5137,5,TELE2,1,86,De Bilt,52.1092717,5.1809676,Utrecht,5,10,1,1,14.7691542239781
ADF1565,1836,61.2,246.48,171.22006519999996,75.25993484,12,72.835,12,Vodafone,1,78,Vlissingen,51.453667200000005,3.5709125,Zeeland,8,14,1,1,52.7473667001062
ADF1277,610,20.33,4408.188,904.5246966,3503.6633030000003,49,937.6318,581,KPN,0,67,Veenendaal,52.026300899999995,5.5544309,Utrecht,3,13,5,2,28.705678615278302
ADF1739,4639,154.63,6197.16,896.212791,5300.947209,10,133045.291,159,Ben,1,24,Waalwijk,51.687895399999995,5.0574822,Noord-Brabant,6,13,8,3,14.335786955576
ADF1162,921,30.7,2869.92,1625.965247,1243.954753,4,2695601.849,11,T-Mobile,0,55,Almelo,52.367026700000004,6.668491900000001,Overijssel,7,9,3,1,53.09473201721539
ADF1514,3621,120.7,7411.74,5130.190901,2281.549099,45,857.1758,561,0,0,64,Zwolle,52.5167747,6.0830219,Overijssel,8,7,5,2,32.2262235565125
ADF1587,2261,75.37,435.69599999999997,213.2911398,222.4048602,14,58.3242,8,KPN,1,40,Utrecht,52.0907374,5.121420099999999,Utrecht,4,13,12,1,29.2250580474258
ADF0072,558,18.6,177.2784,47.73009874,129.5483013,7,19.1533,4,KPN,1,21,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,4,12,3,1,56.559159408480795
ADF1701,2848,94.93,5046.66,2414.8745440000002,2631.785456,29,3094742.5919999997,633,TELE2,1,36,Utrecht,52.0907374,5.121420099999999,Utrecht,6,12,3,1,31.489383594604696
ADF1414,1526,50.87,6094.8,4041.0917659999996,2053.708234,63,6402748.932,175,0,0,78,Woensdrecht,51.429247499999995,4.3047078,Noord-Brabant,4,11,4,2,23.4128354365702
ADF1342,3181,106.03,5350.14,1122.426283,4227.7137170000005,2,946378.5332,293,Ben,0,28,Apeldoorn,52.211157,5.9699231,Gelderland,3,15,4,1,32.4043721198885
ADF1998,1272,42.4,11595.6,5060.476557,6535.123443,76,186187.7725,220,T-Mobile,1,71,Bergen op Zoom,51.4945758,4.2871622,Noord-Brabant,5,10,5,1,46.822459753556004
ADF1090,3962,132.07,1701.408,1340.283352,361.1246476,0,7992730.517999999,9,KPN,0,81,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,6,12,1,7,40.2879546884199
ADF1365,4238,141.27,5521.14,4486.383113,1034.756887,18,647703.8994,1206,Ben,0,29,Werkendam,51.8081653,4.891848,Noord-Brabant,3,14,7,2,30.154509234786
ADF1769,1791,59.7,7610.7024,2723.447202,4887.255198,4,898.5488,939,KPN,1,42,Horst aan de Maas,51.4232255,6.0303174,Limburg,7,8,6,18,24.2279039379506
ADF0611,3139,104.63,513.3024,154.36909509999998,358.93330489999994,14,29133.0557,15,TELE2,1,36,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,8,13,12,1,16.9641057440682
ADF0071,93,3.1,80.82,17.14490425,63.67509575,0,2788.1631,3,Vodafone,1,47,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,7,12,4,1,35.0638019258167
ADF1179,100,3.33,3086.8104,2358.616364,728.1940364,0,91824.9209,141,Telfort,0,72,Almelo,52.367026700000004,6.668491900000001,Overijssel,6,11,2,1,38.2151552921871
ADF1785,618,20.6,8173.8,2327.028132,5846.771868,17,537425.1895,395,TELE2,1,22,Maassluis,51.9226067,4.254565599999999,Zuid-Holland,7,10,6,1,16.4670677092711
ADF0044,698,23.27,1183.9560000000001,191.1422487,992.8137513,0,85248.3574,8,Vodafone,0,98,Hoorn,52.642365399999996,5.0602124,Noord-Holland,2,14,4,4,20.6481903181245
ADF1176,3196,106.53,3044.9784,2166.893983,878.0844167000001,14,353274.6308,23,TELE2,0,30,Weststellingwerf,52.8718917,6.022918799999999,Friesland,5,10,6,2,64.55868360393029
ADF1499,756,25.2,7220.52,4679.108517000001,2541.411483,20,1218569.857,112,,0,71,Geldrop-Mierlo,51.4324472,5.582970099999999,Noord-Brabant,8,10,12,7,31.598039023274303
ADF1122,2169,72.3,2372.22,1522.8276740000001,849.3923265000001,30,22353.417999999998,37,0,0,71,Breda,51.571914899999996,4.7683230000000005,Noord-Brabant,4,11,2,1,52.21405513551579
ADF1279,802,26.73,4430.712,1379.857101,3050.854899,22,13574188.58,190,Vodafone,0,23,Midden-Drenthe,52.8611037,6.5123042,Drenthe,5,13,2,1,37.934508822979204
ADF1190,2986,99.53,3171.9168,2152.982281,1018.9345189999999,2,1473082.523,182,Vodafone,0,66,Duiven,51.9474576,6.0179496,Gelderland,8,10,5,3,59.075920215128605
ADF0476,107,3.57,797.472,399.33696549999996,398.1350345,0,1363375.378,16,Telfort,1,30,Almere,52.3507849,5.2647015999999995,Flevoland,3,11,6,1,-0.6944127222665172
ADF1918,2157,71.9,9477.42,3525.927756,5951.492244,110,11968.4521,259,Vodafone,1,89,Winsum,53.3308096,6.5222542,Groningen,7,11,2,1,36.820831195349605
ADF1644,1456,48.53,1049.688,154.6995613,894.9884387,33,0.9395,51,T-Mobile,1,48,Súdwest-Fryslân,52.9925,5.548611,Friesland,7,12,4,2,24.8238342253381
ADF0039,123,4.1,460.284,353.784174,106.499826,0,1.4951,14,KPN,0,42,Opmeer,52.705378700000004,4.9426672,Noord-Holland,6,16,6,2,33.292264301340396
ADF1978,107,3.57,771.06,279.4207286,491.6392714,6,47800.1602,17,Vodafone,1,24,Dordrecht,51.8132979,4.690092900000001,Zuid-Holland,4,11,2,2,9.58262547458847
ADF0347,371,12.37,80.41199999999999,45.31665578,35.09534422,0,29283.8877,22,TELE2,1,22,Hollands Kroon,52.8118586,5.0011902,Noord-Holland,6,14,6,1,21.8843068268296
ADF1433,1500,50.0,6318.3528,1770.104025,4548.248775,59,17.998,122,Vodafone,0,23,Brunssum,50.9488959,5.9721662,Limburg,9,11,3,1,66.5454539580992
ADF1423,1770,59.0,6195.9,1060.344544,5135.555456,0,5080.3379,482,T-Mobile,0,78,Montferland,51.919616999999995,6.2463106,Gelderland,7,12,5,1,33.418557989200394
ADF0640,1542,51.4,14508.72,2824.383589,11684.33641,56,0.1484,954,KPN,1,86,Meerssen,50.8849427,5.7526367,Limburg,3,9,4,1,27.5659047887569
ADF0401,1967,65.57,324.6,218.45549309999998,106.14450690000001,9,18.3936,70,TELE2,1,25,Etten-Leur,51.5868855,4.667138400000001,Noord-Brabant,10,11,5,1,19.065049069266898
ADF1256,122,4.07,4065.36,2700.9697100000003,1364.39029,25,303483.6201,242,Telfort,0,60,Diemen,52.338992600000005,4.9591888,Noord-Holland,6,9,2,1,39.638877886993704
ADF1509,185,6.17,7364.94,2131.4938850000003,5233.446115,12,837078.6035,339,Telfort,0,88,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,5,10,3,1,55.9684546842861
ADF0302,872,29.07,2331.1752,1446.795415,884.3797852,9,272055.3193,9,KPN,0,55,Ede,52.040167499999995,5.6648594,Gelderland,5,13,4,1,43.3995160430127
ADF1816,4136,137.87,10904.64,5587.195100999999,5317.444899,49,537414.0283,352,TELE2,1,52,Cuijk,51.7289266,5.8792089999999995,Noord-Brabant,5,11,9,3,11.8815944966462
ADF1245,2774,92.47,3915.78,941.5012285,2974.2787710000002,4,2166006.274,526,Telfort,0,60,Eindhoven,51.441642,5.4697225,Noord-Brabant,5,9,3,1,17.6068939488914
ADF1691,476,15.87,4681.62,2180.656609,2500.9633910000002,132,247180.4541,197,KPN,1,49,Moerdijk,51.6601559,4.5130718,Noord-Brabant,7,13,5,1,20.342079444681698
ADF1181,1654,55.13,3098.1240000000003,788.0627628,2310.061237,41,4175.2608,92,Vodafone,0,53,Emmen,52.71323670000001,6.9557766,Drenthe,1,12,6,1,29.853488585662397
ADF1793,1488,49.6,8426.0664,904.7398952,7521.326505,45,1209653.019,178,KPN,1,64,Leidschendam-Voorburg,52.0877314,4.3993855,Zuid-Holland,5,11,5,1,-9.466735167876411
ADF0616,243,8.1,703.632,144.09441940000002,559.5375806,0,12.7539,36,Ben,1,84,Medemblik,52.76744670000001,5.1069178,Noord-Holland,8,8,5,1,21.806057902687503
ADF1561,2846,94.87,201.804,61.54276847,140.2612315,14,4181.1016,5,Ben,1,32,Winterswijk,51.977038,6.7454136,Gelderland,11,11,3,1,6.900229939500361
ADF1640,525,17.5,1020.24,736.5000892999999,283.7399107,31,77788.87400000001,82,Vodafone,1,75,Dordrecht,51.8132979,4.690092900000001,Zuid-Holland,4,11,5,7,14.8998408360552
ADF1676,1832,61.07,4183.1304,2606.565145,1576.565255,26,540150.3252,276,Telfort,1,48,Zundert,51.470701500000004,4.662355799999999,Noord-Brabant,9,10,3,10,7.907457371839429
ADF1889,5181,172.7,6205.74,2239.923261,3965.816739,2,1354.7891,15,0,0,31,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,5,12,4,2,41.0768470876585
ADF1632,2162,72.07,889.0319999999999,472.17725010000004,416.8547499,8,668938.834,15,KPN,1,33,Zuidplas,52.0067577,4.5827851,Zuid-Holland,7,14,6,1,33.3096487941849
ADF1311,127,4.23,5045.712,3382.8888369999995,1662.823163,60,465585.9326,190,Vodafone,0,42,Hulst,51.276105,4.051236,Zeeland,7,11,5,2,38.09755784993779
ADF1263,1209,40.3,4195.26,3278.498394,916.7616065,0,2868393.475,60,0,0,87,Etten-Leur,51.5868855,4.667138400000001,Noord-Brabant,7,10,1,1,17.755863096733197
ADF1164,192,6.4,2878.32,323.4586367,2554.861363,0,12.8662,102,T-Mobile,0,22,Uithoorn,52.244626600000004,4.8317337,Noord-Holland,7,6,6,7,16.7981899042082
ADF1301,2588,86.27,4966.5,1557.993371,3408.506629,18,488987.1231,21,T-Mobile,0,30,Noordenveld,53.0950927,6.445540900000001,Drenthe,6,13,4,2,10.9371368561804
ADF0435,1886,62.87,416.64,217.726719,198.913281,12,33794.6855,4,TELE2,1,19,Heerlen,50.8881742,5.9794988,Limburg,7,10,3,1,31.765443056577503
ADF1073,1199,39.97,1178.6376,325.03539700000005,853.6022029999999,4,85971.0928,231,Vodafone,0,91,Gooise Meren,52.3047615,5.139699,Noord-Holland,4,13,12,1,35.114427084541695
ADF0441,399,13.3,457.668,200.5498064,257.1181936,33,36991.4678,14,Telfort,1,25,Vlaardingen,51.9120668,4.3494366,Zuid-Holland,6,14,6,1,29.7620293897371
ADF0122,3496,116.53,6965.58,1115.491418,5850.088582,121,71.9365,200,Ben,1,58,Steenwijkerland,52.7415382,6.0493239,Overijssel,7,7,2,2,11.332072139044199
ADF1527,259,8.63,7621.512,3692.6824479999996,3928.829552,4,1653474.82,163,TELE2,0,25,Helmond,51.479254700000006,5.657009599999999,Noord-Brabant,5,12,2,2,22.605168098336602
ADF1324,5334,177.8,5252.4,659.005735,4593.394265,0,52633.2686,1460,Telfort,0,22,Krimpenerwaard,51.982222,4.781667,Zuid-Holland,7,12,5,1,6.905020406560191
ADF0255,1680,56.0,104.352,19.978990300000003,84.37300970000001,0,568.8701,1,TELE2,0,85,Bergen op Zoom,51.4945758,4.2871622,Noord-Brabant,7,14,3,2,39.3226977786846
ADF0110,643,21.43,4325.664000000001,1044.969873,3280.6941269999998,137,2423.5811,141,Ben,1,70,Etten-Leur,51.5868855,4.667138400000001,Noord-Brabant,6,9,3,1,-11.2272567672295
ADF0420,718,23.93,362.4624,186.01508169999997,176.4473183,21,34.6455,14,TELE2,1,69,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,7,13,4,1,48.126131611973705
ADF1155,155,5.17,2820.54,861.8468512000001,1958.693149,7,1346.6514,11,KPN,0,60,Diemen,52.338992600000005,4.9591888,Noord-Holland,4,12,2,1,18.9902408928547
ADF0080,192,6.4,513.1224,97.33077676,415.7916232,10,68.7998,12,Ben,1,31,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,8,13,5,1,40.8751892075857
ADF1801,155,5.17,9135.684000000001,1931.5925379999999,7204.091462,348,5.0078,290,TELE2,1,52,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,8,11,3,1,47.9452386130052
ADF1216,118,3.93,3483.48,1130.681551,2352.798449,38,328089.8887,105,TELE2,0,47,Geldermalsen,51.884365,5.2293588,Gelderland,3,10,5,4,36.6729861493126
ADF0050,1014,33.8,1905.7079999999999,687.5628017000001,1218.145198,12,1759.0693,333,TELE2,0,84,Geldrop-Mierlo,51.4324472,5.582970099999999,Noord-Brabant,6,12,2,1,3.0363068757532297
ADF1439,1492,49.73,6371.088000000001,2707.3736329999997,3663.714367,15,77210.292,430,TELE2,0,40,Bloemendaal,52.4049474,4.6201852,Noord-Holland,7,14,6,2,20.6400430012432
ADF0431,2618,87.27,397.7448,133.1102947,264.63450530000006,24,373.5928,10,TELE2,1,47,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,6,13,5,1,-4.27444974264694
ADF1705,1842,61.4,5204.592000000001,1747.772328,3456.819672,43,66744.50099999999,127,Vodafone,1,79,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,7,15,4,1,1.54327441046803
ADF1534,1056,35.2,22480.908,8687.98258,13792.92542,0,14007530.84,1320,TELE2,0,29,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,8,9,5,1,25.764142156339602
ADF0323,2278,75.93,3252.9120000000003,2390.001699,862.9103008999999,6,1.7324,93,TELE2,0,27,Amersfoort,52.15611129999999,5.3878265999999995,Utrecht,4,15,6,4,48.3090864351943
ADF1711,3841,128.03,5396.34,2594.582047,2801.7579530000003,0,1139263.481,138,KPN,1,89,Noordoostpolder,52.692622,5.7378425,Flevoland,4,15,5,1,12.7658694567396
ADF0395,485,16.17,288.3984,219.7201917,68.67820827,21,1061014.0359999998,4,TELE2,1,32,Helmond,51.479254700000006,5.657009599999999,Noord-Brabant,2,12,6,1,10.877791501036999
ADF1530,958,31.93,21647.052000000003,6833.626223,14813.425780000001,7,779097.3349,1575,0,0,22,Venlo,51.37037479999999,6.1724030999999995,Limburg,6,11,2,4,7.747549436757111
ADF0135,3345,111.5,18784.188000000002,3624.483674,15159.70433,55,5136.5693,587,Vodafone,1,67,Hengelo,52.2574121,6.792772500000001,Overijssel,6,14,4,1,4.46838185837625
ADF1261,716,23.87,4167.6,579.2158013,3588.384199,5,448485.78799999994,57,Ben,0,24,Rijswijk,52.0376977,4.321973799999999,Zuid-Holland,7,8,6,1,28.306722353029297
ADF1678,231,7.7,4233.8304,1956.696293,2277.134107,18,832.5762,367,KPN,1,61,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,9,11,4,1,5.93424667184774
ADF0454,1502,50.07,561.996,147.1945559,414.8014441,1,3851397.811,8,KPN,1,18,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,7,9,4,1,9.944286410726939
ADF0590,3298,109.93,3817.92,1577.924868,2239.995132,0,29623.6973,35,KPN,0,58,Groningen,53.2193835,6.566501700000001,Groningen,4,11,3,13,61.0880127863058
ADF1257,2083,69.43,4079.82,642.4801914,3437.3398090000005,14,460147.3272,292,Telfort,0,54,Harderwijk,52.3422025,5.6367423,Gelderland,4,11,3,2,51.8007204811434
ADF0631,-5,-0.17,5142.6048,2486.9818649999997,2655.6229350000003,63,1565901.139,204,Ben,1,54,Buren,51.910388899999994,5.3340584,Gelderland,4,14,5,1,11.1493502745048
ADF1489,859,28.63,7055.7696,827.2990297,6228.47057,4,30024.7451,398,T-Mobile,0,43,Haarlem,52.3873878,4.6462194000000006,Noord-Holland,6,12,3,1,57.4085582214373
ADF0434,121,4.03,415.24800000000005,85.39508467,329.8529153,12,939.7178,18,TELE2,1,79,Tilburg,51.560596000000004,5.0919143,Noord-Brabant,8,15,4,1,17.3701448283502
ADF0517,1573,52.43,1256.3496,575.0980119,681.2515881,48,88303.875,36,TELE2,1,55,Zwolle,52.5167747,6.0830219,Overijssel,9,10,6,1,43.1194486297667
ADF0449,958,31.93,498.9,130.0245845,368.8754155,0,383647.7041,3,Ben,1,53,Enschede,52.2215372,6.893661900000001,Overijssel,4,13,5,1,21.595106888098197
ADF0120,342,11.4,6652.031999999999,2351.79261,4300.23939,65,4292568.15,100,Vodafone,1,87,Pekela,53.0852407,6.9778815000000005,Groningen,10,18,4,2,8.1870222666506
ADF1924,153,5.1,15001.5984,9595.040558,5406.557842,87,167937.0596,279,T-Mobile,1,21,Westland,51.9991757,4.217457,Zuid-Holland,7,14,5,3,11.5630974619186
ADF1205,139,4.63,3327.0696,1501.017973,1826.051627,23,17472136.53,31,T-Mobile,0,56,Huizen,52.2994652,5.243392500000001,Noord-Holland,8,12,5,1,37.6990909691704
ADF0334,577,19.23,4994.88,2525.521182,2469.358818,97,4214737.323,3,TELE2,0,94,Almelo,52.367026700000004,6.668491900000001,Overijssel,5,13,5,1,34.457356070316
ADF1521,1487,49.57,7529.1624,5495.255289,2033.907111,90,4491.7324,921,TELE2,0,27,Leidschendam-Voorburg,52.0877314,4.3993855,Zuid-Holland,4,9,5,4,16.666780345727197
ADF1826,142,4.73,13034.88,4552.84429,8482.03571,59,20080.9482,562,TELE2,1,55,Purmerend,52.51438149999999,4.9640610999999994,Noord-Holland,7,14,3,1,25.8915793043001
ADF1746,1156,38.53,6533.46,2217.657699,4315.802301,19,1228343.697,123,TELE2,1,73,Dordrecht,51.8132979,4.690092900000001,Zuid-Holland,6,12,5,4,37.0548596793351
ADF1281,125,4.17,4444.98,1383.528389,3061.451611,108,217706.7119,103,TELE2,0,24,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,5,14,3,1,41.448263595928296
ADF1809,2653,88.43,10453.7304,6318.257031,4135.473368999999,11,4675271.904,220,TELE2,1,95,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,5,7,3,2,29.4361075942031
ADF0084,1461,48.7,700.248,412.6390987,287.6089013,43,21.0059,16,TELE2,1,68,Epe,52.345017299999995,5.9836544,Gelderland,6,9,4,1,18.7481046640698
ADF0304,1476,49.2,2412.7224,1816.22184,596.5005605,0,1835788.7019999998,4,TELE2,0,48,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,6,10,1,2,26.035379910672802
ADF1377,223,7.43,5676.096,2576.894255,3099.201745,7,37142039.56,79,T-Mobile,0,48,Cuijk,51.7289266,5.8792089999999995,Noord-Brabant,5,15,2,2,39.7675452025874
ADF0083,243,8.1,556.212,324.18393330000004,232.02806669999998,10,745.7207,2,Vodafone,1,73,Rucphen,51.5335666,4.5603199,Noord-Brabant,8,11,4,1,-1.9171093538078303
ADF1152,1487,49.57,2797.2048,1349.141066,1448.063734,0,13.9531,468,TELE2,0,38,Arnhem,51.9851034,5.898729599999999,Gelderland,5,11,4,1,26.2362351492528
ADF1111,183,6.1,2136.696,1791.16042,345.53558010000006,7,59.1719,84,T-Mobile,0,58,Velsen,52.4520591,4.6305871,Noord-Holland,4,14,4,16,20.630216980285898
ADF0382,2237,74.57,253.26,22.71090704,230.54909300000003,5,9426.9219,3,TELE2,1,37,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,5,16,3,1,34.6702509515514
ADF1794,296,9.87,8475.9,2591.9845800000003,5883.91542,13,4946400.364,193,T-Mobile,1,28,Goes,51.5046455,3.8911303999999998,Zeeland,6,12,2,1,14.024767717549901
ADF0469,3384,112.8,712.668,514.1364714,198.53152859999997,17,174737.1826,1,TELE2,1,58,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,5,14,4,1,17.3552838785185
ADF1533,137,4.57,22088.64,16261.43165,5827.208346,11,593297.6113,1809,Ben,0,53,Zwartewaterland,52.6015125,6.0596251,Overijssel,5,14,5,1,28.343649610907804
ADF1962,1181,39.37,3415.02,2055.6127,1359.4073,29,27774261.58,106,TELE2,0,32,Enschede,52.2215372,6.893661900000001,Overijssel,6,15,6,3,16.209044883637
ADF0373,96,3.2,233.22,133.58281540000002,99.63718464,0,8785765.613,10,TELE2,1,67,Pijnacker-Nootdorp,52.0126985,4.4273555,Zuid-Holland,7,13,6,1,35.8848245231172
ADF0309,1070,35.67,2564.2656,1976.7225230000001,587.5430769,2,16845.0557,176,TELE2,0,50,Schiedam,51.9169599,4.398818599999999,Zuid-Holland,3,10,4,2,25.376281498285397
ADF1436,925,30.83,6342.6,4048.540757,2294.059243,26,996269.3740000001,253,Ben,0,55,Achtkarspelen,53.2103566,6.1535651,Friesland,5,9,12,4,27.1238258719105
ADF0545,1310,43.67,5893.236,2018.1275620000001,3875.108438,60,1163532.41,52,Vodafone,1,78,Deventer,52.2660751,6.1552165,Overijssel,4,10,1,1,20.5646742501671
ADF1549,2743,91.43,60992.652,41082.29883,19910.35317,573,7020364.355,2184,Ben,0,33,Oude IJsselstreek,51.9110456,6.405563900000001,Gelderland,7,13,4,1,15.341815982371301
ADF1832,5178,172.6,13995.78,5222.715165,8773.064835,215,373594.4492,198,Telfort,1,27,Groningen,53.2193835,6.566501700000001,Groningen,5,12,10,8,20.8569810350387
ADF0326,134,4.47,3523.1328,2230.468623,1292.6641769999999,4,12526704.7,43,Vodafone,0,70,Hellendoorn,52.3870446,6.4542947,Overijssel,4,12,4,1,20.3326146859404
ADF0301,250,8.33,2314.7304,749.9102263,1564.820174,0,543844.5078,8,0,0,89,Horst aan de Maas,51.4232255,6.0303174,Limburg,8,12,4,1,30.0469616287582
ADF0609,396,13.2,512.4024,294.9771565,217.4252435,12,1819.7568,21,TELE2,1,41,Dalfsen,52.507755,6.259666999999999,Overijssel,7,13,5,1,21.1076733609225
ADF1968,2473,82.43,7530.06,2522.827686,5007.232314,108,9007544.921,165,TELE2,0,56,Dongeradeel,53.3248836,5.9966386,Friesland,4,11,5,3,35.9581461889926
ADF1535,2866,95.53,22669.8,16938.12045,5731.679553,0,75585.1163,1605,Ben,0,43,Zederik,51.9255584,5.0136328,Zuid-Holland,5,13,4,1,38.6428991338725
ADF0624,249,8.3,3848.4,1372.313391,2476.086609,9,53.6611,155,0,1,21,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,9,16,8,1,-23.7606601835848
ADF0320,102,3.4,3161.16,1363.376931,1797.783069,26,1021022.577,38,T-Mobile,0,53,Arnhem,51.9851034,5.898729599999999,Gelderland,7,13,5,1,28.5469380417684
ADF1317,399,13.3,5140.104,1539.360689,3600.7433109999997,4,1511060.273,166,T-Mobile,0,40,Terneuzen,51.332285399999996,3.8324265,Zeeland,5,13,5,1,25.2059885242447
ADF0634,3155,105.17,7477.32,485.7815512,6991.538449,26,6470329.757999999,114,Vodafone,1,79,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,10,15,6,1,-2.9727682246150695
ADF0388,213,7.1,260.04,32.39722584,227.64277420000002,0,5844.3848,1,TELE2,1,71,Brunssum,50.9488959,5.9721662,Limburg,7,13,4,2,20.968633086676302
